,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,
Timestamp (ns),Accel_x (mg), Accel_y (mg), Accel_z (mg),Gyro_x (deg/s), Gyro_y (deg/s), Gyro_z (deg/s),Mag_x (uT), Mag_y (uT), Mag_z (uT),Quat_w, Quat_x, Quat_y, Quat_z,Pressure (Pa),Range to 0x6a25 (mm),RSS to 0x6a25 (dB),
1594838289850071185,296.0,-623.0,653.0,-0.625,-18.625,32.25,3.5,23.6875,-33.875,0.5214255600820632,-0.059570566152416446,-0.35131985530052157,0.7753328912235103,101681.25,131072,0,
1594838289882425279,314.0,-704.0,701.0,-2.375,-18.625,35.25,3.5,23.6875,-33.875,0.5126846601479295,-0.05950804091002753,-0.35369138161395847,0.7800741239703198,101681.25,131072,0,
1594838289914326186,309.0,-712.0,701.0,-4.1875,-16.4375,39.5625,4.1875,23.25,-35.0625,0.5032335781820961,-0.06030258038131122,-0.35601715725120275,0.7850932099643788,101681.25,131072,0,
1594838289946532236,292.0,-687.0,656.0,-1.1875,-18.0,42.875,4.375,24.6875,-33.5,0.48950664150566703,-0.060547454909429144,-0.35858497741219375,0.7925490947569933,101681.25,131072,0,
1594838289979916180,284.0,-668.0,649.0,1.0625,-23.9375,42.9375,4.375,24.6875,-33.5,0.48230395064186127,-0.05993703866493391,-0.3599274103942111,0.7963935646640099,101681.25,131072,0,
1594838290014306911,288.0,-694.0,653.0,1.1875,-27.1875,42.875,3.875,25.0625,-33.375,0.48027430835464563,-0.05820587156730762,-0.3614954859800669,0.797038066133351,101681.25,131072,0,
1594838290047177783,284.0,-698.0,693.0,7.6875,-30.625,44.5625,4.0625,24.5,-33.25,0.45550603118529365,-0.05480964973929971,-0.3656621509890251,0.8098156266603881,101681.25,131072,0,
1594838290080272964,250.0,-679.0,724.0,8.875,-28.6875,46.1875,4.0625,24.5,-33.25,0.4434753310274865,-0.05194020185857294,-0.3665110601183672,0.816272925565869,101681.25,131072,0,
1594838290112399273,223.0,-687.0,754.0,6.75,-25.5,46.25,4.375,25.25,-33.1875,0.4275571763766611,-0.04937812358154444,-0.36755878888511817,0.8244132450134991,101681.25,131072,0,
1594838290144944463,203.0,-730.0,794.0,9.625,-23.0625,48.6875,3.875,25.0,-33.6875,0.41522617816576785,-0.04803513188541222,-0.3673131177718052,0.8308796065516093,101673.25,131072,0,
1594838290179485695,183.0,-703.0,751.0,14.5,-18.5625,55.75,3.875,25.0,-33.6875,0.40215674186785005,-0.0474848907532535,-0.36559703806168187,0.8380655976001592,101673.25,131072,0,
1594838290212567124,160.0,-657.0,665.0,10.8125,-19.25,58.5,3.1875,24.75,-34.375,0.383491556327818,-0.04766941039185514,-0.36389887932937304,0.8474900938423926,101673.25,131072,0,
1594838290244807338,129.0,-666.0,659.0,10.375,-23.9375,60.0,3.6875,23.25,-33.375,0.3684766405457359,-0.046998014447609184,-0.36322751165937955,0.8544483172104947,101673.25,131072,0,
1594838290277266225,110.0,-689.0,699.0,13.75,-30.5,61.4375,3.6875,23.25,-33.375,0.3524806049539054,-0.044800132300634905,-0.36224630136821273,0.8617006373574435,101673.25,131072,0,
1594838290311314247,107.0,-724.0,762.0,20.8125,-33.75,65.375,5.1875,22.375,-34.0,0.3296479101470325,-0.040588013376740714,-0.3594327981588362,0.8720624588374005,101673.25,131072,0,
1594838290345765576,77.0,-704.0,785.0,23.25,-31.6875,70.3125,6.1875,22.25,-34.0,0.3114583443162485,-0.038085441280293765,-0.3561354965873624,0.8801765203575583,101673.25,131072,0,
1594838290378397971,37.0,-661.0,769.0,23.25,-25.875,76.5,6.1875,22.25,-34.0,0.29241594883409705,-0.036864795052347035,-0.3522296891508191,0.8882950781322164,101673.25,131072,0,
1594838290413563135,2.0,-641.0,739.0,22.625,-23.5,80.1875,5.0625,22.1875,-34.875,0.2658067632460673,-0.036926083068627026,-0.34661690206071555,0.898799172344796,101673.25,131072,0,
1594838290446766595,4.0,-632.0,698.0,20.5,-22.5,83.0,5.1875,19.0625,-35.5625,0.24506246532788564,-0.037659661546028754,-0.3426601943588418,0.9061512727914794,101673.25,131072,0,
1594838290479943285,5.0,-641.0,763.0,17.0,-23.0625,82.75,5.1875,19.0625,-35.5625,0.2241259293232949,-0.038452978070173144,-0.3392407176413053,0.9128004556181577,101673.25,131072,0,
1594838290512534543,-10.0,-685.0,807.0,19.75,-20.4375,82.25,7.5625,19.1875,-35.5625,0.19641610921502575,-0.03997904025352451,-0.3337486902385832,0.9211048801006693,101677.25,131072,0,
1594838290546386214,-7.0,-747.0,811.0,22.4375,-17.1875,83.5625,7.25,17.875,-35.75,0.17559346980591034,-0.041869002532796136,-0.3284824659351441,0.9270993417976288,101677.25,131072,0,
1594838290579534905,-10.0,-777.0,796.0,9.5,-9.3125,89.4375,7.25,17.875,-35.75,0.15405741581855115,-0.045838795277231344,-0.3245948246129378,0.9320961953110517,101677.25,131072,0,
1594838290609934569,7.0,-784.0,818.0,-0.125,-3.9375,90.0,7.75,16.875,-34.25,0.13226074026915124,-0.051878924424909344,-0.3234193182677584,0.9355295924529534,101677.25,131072,0,
1594838290643659528,-4.0,-739.0,872.0,15.9375,-2.1875,88.25,8.75,13.75,-35.6875,0.10418851011483223,-0.060242565602424955,-0.31775359323832253,0.9405042485995604,101677.25,1048576,0,
1594838290675438677,-69.0,-662.0,872.0,27.875,1.875,84.5,8.75,13.75,-35.6875,0.08459538300658201,-0.0667729790831174,-0.30987789287475964,0.9446484435734991,101677.25,131072,0,
1594838290709750415,-83.0,-661.0,839.0,17.9375,10.125,80.4375,9.25,13.25,-36.375,0.06610298344430277,-0.07470918904508457,-0.30310934052115196,0.9477202437116242,101677.25,131072,0,
1594838290742676082,-88.0,-681.0,741.0,13.375,10.5,79.9375,9.25,13.25,-36.375,0.047974352159407506,-0.08307009324294352,-0.2980391368885329,0.9497212717562096,101677.25,131072,0,
1594838290777137628,-100.0,-677.0,704.0,18.125,4.0,77.25,11.375,11.5625,-35.0625,0.024047666705513292,-0.09222341216251417,-0.2902199370170449,0.9522021529764285,101677.25,131072,0,
1594838290810814426,-135.0,-674.0,723.0,22.0625,-3.3125,74.875,12.0,10.0625,-35.5,0.0003051763553701506,-0.09863299805563268,-0.28070121166946455,0.9547137101399792,101677.25,131072,0,
1594838290845980829,-179.0,-661.0,771.0,18.5625,-4.375,73.6875,12.5,8.375,-35.25,-0.011413671800824846,-0.10131922561160024,-0.27655265737720525,0.9555745760091647,101677.25,131072,0,
1594838290878283553,-166.0,-624.0,811.0,16.875,-3.125,71.5,12.5,8.375,-35.25,-0.034302114463221935,-0.10687366979555446,-0.26843540820151257,0.9567360217277648,101677.25,131072,0,
1594838290910574237,-206.0,-557.0,774.0,21.125,-2.875,70.1875,13.0625,6.25,-33.5,-0.05102593931244955,-0.11114621469852948,-0.2617826001328901,0.9573467202341761,101679.5,131072,0,
1594838290944059952,-234.0,-535.0,766.0,15.125,-3.6875,69.25,13.25,5.25,-34.875,-0.06768709326628919,-0.11498871389872753,-0.25591702620879225,0.9574458359497552,101679.5,131072,0,
1594838290977683095,-274.0,-500.0,755.0,17.5625,-5.75,70.3125,13.25,5.25,-34.875,-0.09014717195545918,-0.11962657889823967,-0.2474317096191141,0.9572567670612199,101679.5,131072,0,
1594838291011326317,-298.0,-501.0,742.0,14.875,-9.8125,70.9375,12.6875,3.25,-33.5,-0.11883355053876872,-0.12389938756738599,-0.2372398618100637,0.9561614806062407,101679.5,131072,0,
1594838291058507462,-327.0,-449.0,775.0,10.8125,-10.625,69.6875,13.1875,1.75,-33.5,-0.13580673049437567,-0.12561359611569667,-0.2324278785270034,0.9548586480242754,101679.5,131072,0,
1594838291093208439,-366.0,-462.0,735.0,6.6875,-13.4375,65.0,13.1875,1.75,-33.5,-0.15209586475343925,-0.12640069659083975,-0.22808276347656598,0.9533456691206745,101679.5,131072,0,
1594838291124447429,-349.0,-492.0,736.0,9.9375,-18.125,64.1875,12.5625,0.875,-32.5625,-0.1740090232455493,-0.1259749645664026,-0.2206392911373766,0.9514039475102148,101679.5,131072,0,
1594838291155741375,-336.0,-474.0,754.0,13.0625,-20.6875,68.625,13.0,-0.75,-33.875,-0.19164692626035087,-0.12548601286346542,-0.2146567642221828,0.9494457276770759,101679.5,131072,0,
1594838291185291513,-373.0,-419.0,764.0,7.4375,-19.625,73.0,13.0,-0.75,-33.875,-0.20404025522484384,-0.12530500866784458,-0.21160860450629182,0.9475695370522587,101679.5,131072,0,
1594838291216550171,-403.0,-405.0,786.0,1.3125,-17.375,75.9375,11.75,-1.1875,-33.5,-0.22954724793974698,-0.125362947957522,-0.2064765593672332,0.9428465530904577,101679.5,131072,0,
1594838291246882043,-390.0,-413.0,778.0,4.1875,-16.25,77.8125,9.25,-2.375,-33.0,-0.24230443245840305,-0.1262180267818583,-0.20470757341699844,0.9399214760351151,101679.5,131072,0,
1594838291279815309,-395.0,-345.0,804.0,1.0,-12.875,79.0,9.25,-2.375,-33.0,-0.2681926882831558,-0.1277485882058819,-0.2003205286630217,0.9336084114654417,101673.75,131072,0,
1594838291311853122,-400.0,-384.0,802.0,-5.8125,-7.625,80.25,10.5,-3.5,-33.6875,-0.2811913710063051,-0.12890735306388462,-0.19909838337802632,0.9298785624660426,101673.75,131072,0,
1594838291343951144,-426.0,-362.0,840.0,-4.875,-5.3125,82.25,9.0625,-3.5,-32.875,-0.307131825575893,-0.13287479814759917,-0.19873235772557782,0.9211513337820701,101673.75,131072,0,
1594838291375072811,-429.0,-363.0,827.0,-1.25,-1.9375,84.9375,9.0625,-3.5,-32.875,-0.3270247834504058,-0.13647394845000138,-0.19616604218171038,0.9143022127822096,101673.75,131072,0,
1594838291406375439,-420.0,-338.0,774.0,-2.3125,-0.875,86.4375,7.5,-3.5625,-34.0625,-0.35363092537250257,-0.1415988517197456,-0.1936608433218762,0.9040964614330136,101673.75,131072,0,
1594838291438801576,-431.0,-341.0,782.0,-10.375,-1.9375,85.8125,7.5,-3.5625,-34.0625,-0.3669493010567498,-0.14361804813481907,-0.19281318064508857,0.8986351562638933,101673.75,131072,0,
1594838291470022232,-448.0,-384.0,811.0,-14.75,-1.3125,88.1875,7.375,-4.5625,-34.0,-0.3872616761869116,-0.14617678715014237,-0.19262377463292246,0.8896947917693634,101673.75,131072,0,
1594838291500299391,-439.0,-394.0,804.0,-15.0625,-2.0,92.75,6.6875,-4.375,-33.5625,-0.4155851362657843,-0.1495349660524558,-0.19225924206744316,0.8763359357474124,101673.75,131072,0,
1594838291532056283,-410.0,-388.0,781.0,-19.25,-4.1875,95.5625,6.6875,-4.375,-33.5625,-0.43725216913741427,-0.15081659826054586,-0.1937849856241332,0.8651660381801852,101673.75,131072,0,
1594838291563326350,-403.0,-358.0,795.0,-20.25,-5.6875,97.8125,5.75,-4.1875,-32.75,-0.45960196045623963,-0.15204096726381047,-0.19378967124150875,0.853284914631903,101673.75,131072,0,
1594838291593985938,-417.0,-342.0,850.0,-20.0,-5.9375,99.9375,5.6875,-4.25,-33.6875,-0.48210355644770964,-0.1532550994100771,-0.19353720439241515,0.8406142907905184,101673.75,131072,0,
1594838291625693641,-395.0,-355.0,894.0,-22.4375,-2.6875,100.125,5.6875,-4.25,-33.6875,-0.5042580069689923,-0.1549638198613255,-0.19384209999195345,0.8271247289329198,101673.75,131072,0,
1594838291658607863,-372.0,-326.0,917.0,-25.625,3.0,97.9375,4.5,-3.5625,-33.5625,-0.5256916745453653,-0.15710325905953446,-0.19500579358788367,0.81298190002836,101679.5,131072,0,
1594838291690915424,-376.0,-298.0,949.0,-24.9375,7.25,94.3125,4.5,-3.5625,-33.5625,-0.5523680231079282,-0.16076656053771082,-0.1976928206460309,0.7937009693365192,101679.5,131072,0,
1594838291724852449,-377.0,-280.0,1004.0,-22.9375,13.5,92.0625,4.6875,-4.0625,-34.25,-0.570915321587152,-0.16503688577845402,-0.20025370644937412,0.7789203906452035,101679.5,131072,0,
1594838291755335217,-372.0,-214.0,996.0,-20.75,23.25,89.875,3.875,-2.875,-34.5,-0.5882546894460281,-0.1709588488419096,-0.2040397828198871,0.7636080535027243,101679.5,131072,0,
1594838291789608815,-375.0,-229.0,982.0,-26.25,34.375,84.5,3.875,-2.875,-34.5,-0.6091440869101684,-0.1801186573619145,-0.21234591967539837,0.7425698358065239,101679.5,131072,0,
1594838291824202646,-414.0,-255.0,1001.0,-25.125,42.5,83.125,4.5,-2.875,-35.0625,-0.6234886914128869,-0.1886640768631653,-0.21973169741423326,0.726213259954041,101679.5,131072,0,
1594838291857778121,-427.0,-200.0,958.0,-22.75,52.0,83.0625,5.5,-1.5,-35.6875,-0.6369490406247625,-0.19878718142150742,-0.22777825025025045,0.709152060465611,101679.5,131072,0,
1594838291891273001,-405.0,-179.0,891.0,-20.875,55.0,79.1875,5.5,-1.5,-35.6875,-0.653015499187024,-0.21313488392944083,-0.23944105087491305,0.6861576074269112,101679.5,131072,0,
1594838291925745547,-429.0,-129.0,857.0,-15.875,57.125,75.6875,7.0625,-1.75,-35.375,-0.6634043525627943,-0.22443074840126914,-0.24805182526591185,0.6693248808725367,101679.5,131072,0,
1594838291961311772,-444.0,-87.0,837.0,-15.4375,56.9375,68.0,8.5,-0.5625,-34.5625,-0.6751686662018273,-0.23882977678970801,-0.2598258011228692,0.6477639716506954,101679.5,131072,0,
1594838291992427827,-407.0,-184.0,894.0,-18.375,58.5625,63.5625,8.5,-0.5625,-34.5625,-0.6826122008352115,-0.24969300014456816,-0.26879686449197704,0.6320144259342467,101679.5,131072,0,
1594838292018603103,-398.0,-142.0,909.0,-15.4375,64.4375,60.625,10.1875,0.1875,-35.5,-0.6868387981582681,-0.2575111427556859,-0.2750284923576963,0.6215302125340482,101679.5,131072,0,
1594838292042315046,-355.0,-151.0,893.0,-9.125,69.625,60.3125,10.1875,0.1875,-35.5,-0.6903911453266414,-0.2662440258080461,-0.28138123772927387,0.6109818198850393,101675.75,131072,0,
1594838292066114741,-399.0,-47.0,799.0,-6.0,74.25,58.1875,11.5625,-1.1875,-36.0,-0.6944439592220801,-0.2803288016089835,-0.29162007709290727,0.5950807349635509,101675.75,131072,0,
1594838292089851786,-379.0,-34.0,816.0,-12.0,78.0625,52.375,11.5625,-1.1875,-36.0,-0.696493903623789,-0.289132558186477,-0.29944782150366395,0.5844908965998952,101675.75,131072,0,
1594838292114043167,-385.0,-74.0,739.0,-10.875,78.875,49.3125,13.6875,-0.0625,-35.1875,-0.6984275799946783,-0.30224708346881474,-0.311524457597906,0.5690326250363005,101675.75,131072,0,
1594838292137604478,-445.0,-30.0,701.0,-20.0,78.5,42.875,13.6875,-0.0625,-35.1875,-0.6993287231592846,-0.3096259916728095,-0.32049006155606596,0.558889257983031,101675.75,131072,0,
1594838292162298035,-484.0,-20.0,711.0,-13.0625,78.3125,41.1875,15.5,-0.75,-33.25,-0.6995310908950295,-0.3177522780908755,-0.32873871874711014,0.5491999612488854,101675.75,131072,0,
1594838292186868731,-551.0,48.0,674.0,-10.875,80.375,39.8125,15.5,-0.75,-33.25,-0.69923068807125,-0.3297785795782964,-0.3416196020543633,0.5344329525795971,101675.75,131072,0,
1594838292212534867,-543.0,34.0,648.0,-19.6875,81.0,37.75,18.0,-1.1875,-32.0625,-0.6991161622528822,-0.3333222771139331,-0.3462620908381876,0.5293726624078267,101675.75,131072,0,
1594838292237952513,-526.0,0.0,622.0,-5.875,79.5625,33.375,18.0,-1.1875,-32.0625,-0.6964218671161009,-0.3496147637897481,-0.3624933802631484,0.5112383487260702,101675.75,131072,0,
1594838292262921018,-574.0,12.0,563.0,-2.4375,78.4375,28.0,19.5,-1.1875,-32.25,-0.6952598061324555,-0.35370297397397765,-0.3663984387861584,0.5072082336020284,101675.75,131072,0,
1594838292288861042,-639.0,131.0,525.0,9.3125,76.6875,26.4375,19.5,-1.1875,-32.25,-0.6894623483562976,-0.37109871441273806,-0.3804372182458218,0.49213304840623473,101675.75,131072,0,
1594838292313566300,-613.0,178.0,472.0,1.875,76.5,23.5,21.875,-2.0,-30.375,-0.6879180793964286,-0.3751170717745054,-0.3840891201882464,0.4883968122908546,101675.75,131072,0,
1594838292337195535,-672.0,286.0,404.0,3.25,75.875,14.1875,21.875,-2.0,-30.375,-0.680138222610445,-0.3902722601966423,-0.39906162608158385,0.47523613041774426,101675.75,131072,0,
1594838292361913845,-724.0,238.0,376.0,-0.875,72.6875,6.1875,23.375,-1.6875,-27.1875,-0.677981344389505,-0.39331218790475064,-0.4030778536503683,0.4724140804442536,101675.75,131072,0,
1594838292387846360,-799.0,209.0,335.0,1.5625,68.1875,-2.1875,23.375,-1.6875,-27.1875,-0.6681459328301224,-0.40441536045787807,-0.4186364258044952,0.46343583337710054,101675.75,131072,0,
1594838292412790627,-859.0,82.0,349.0,-1.875,66.125,-3.0,24.375,-2.0,-27.25,-0.6657283106431853,-0.4068102310843339,-0.42255772390050167,0.46125505120844884,101669.25,131072,0,
1594838292437031556,-870.0,112.0,363.0,1.375,64.1875,0.375,24.375,-2.0,-27.25,-0.6561692606620725,-0.41685759932303557,-0.4369375627457704,0.4525010602314767,101669.25,131072,0,
1594838292461151671,-831.0,158.0,274.0,11.25,61.625,1.1875,26.1875,-2.6875,-24.5,-0.653499646976469,-0.41991945187242985,-0.4398778327971805,0.45068099311424736,101669.25,131072,0,
1594838292484813532,-783.0,63.0,222.0,23.625,54.0625,-2.0,26.1875,-2.6875,-24.5,-0.641539046790522,-0.43347067931750427,-0.4486683981502357,0.44634906756532083,101669.25,131072,0,
1594838292513150664,-819.0,154.0,205.0,27.75,51.5,-5.125,27.6875,-3.0625,-23.25,-0.6383766993695733,-0.4367133840701116,-0.4505685815800928,0.4458077648145486,101669.25,131072,0,
1594838292535867967,-859.0,125.0,179.0,27.4375,47.8125,-5.5625,27.6875,-3.0625,-23.25,-0.6270712933706322,-0.4468509791943836,-0.4568802060436896,0.44538328746033884,101669.25,131072,0,
1594838292558985765,-901.0,84.0,203.0,32.125,47.1875,-3.5625,28.875,-2.375,-21.6875,-0.6224463575178965,-0.45270490622771503,-0.4587474821636115,0.4440377771075404,101669.25,131072,0,
1594838292582314975,-912.0,139.0,192.0,35.5,49.0,-3.0,28.875,-2.375,-21.6875,-0.6122559039499356,-0.46338817892412626,-0.4627778151478827,0.44300202879759065,101669.25,131072,0,
1594838292605277600,-910.0,144.0,185.0,37.0,50.875,-2.625,28.5,-3.5,-20.875,-0.6041306149884217,-0.4719274515144955,-0.46442006965517285,0.44342381469901837,101669.25,131072,0,
1594838292630798800,-898.0,148.0,140.0,35.3125,52.5625,-1.9375,28.5,-3.5,-20.875,-0.5934080897718382,-0.48286889510234643,-0.4687081589547362,0.44160743977568906,101669.25,131072,0,
1594838292655946712,-891.0,123.0,99.0,34.8125,52.125,-3.375,28.875,-3.5,-19.0625,-0.5854611730033539,-0.49061060348216834,-0.47089584546714713,0.441354226645877,101669.25,131072,0,
1594838292680524609,-902.0,133.0,106.0,38.875,51.875,-4.5,28.875,-3.5,-19.0625,-0.5736117341016249,-0.5019560439723093,-0.4744290284285944,0.44037121318825534,101669.25,1048576,0,
1594838292704763194,-965.0,254.0,25.0,45.1875,51.5625,-2.125,29.5625,-4.5625,-18.0,-0.5649339604259267,-0.5104913186044134,-0.4754576006609733,0.44066802012480455,101669.25,131072,0,
1594838292730437662,-906.0,196.0,-6.0,33.4375,50.125,-1.9375,29.5625,-4.5625,-18.0,-0.5543243101934932,-0.5203885783648671,-0.47894548140149096,0.43878412970502334,101669.25,131072,0,
1594838292755702256,-910.0,235.0,-178.0,34.0,43.8125,-4.25,30.6875,-4.5625,-15.0,-0.5470493149822151,-0.5267859687171147,-0.4801558586371847,0.4389577901765136,101669.25,131072,0,
1594838292782918519,-924.0,47.0,126.0,33.6875,38.3125,-4.75,30.6875,-4.5625,-15.0,-0.5372287695367779,-0.5352756542646605,-0.4822363676562238,0.43853541344259817,101669.25, , ,
1594838292806028593,-926.0,84.0,-14.0,40.6875,40.375,-1.625,31.5,-6.375,-14.5,-0.5285095145521719,-0.543524336192065,-0.4810236152195019,0.4403126963828812,101670.5,131072,0,
1594838292829950552,-904.0,146.0,-91.0,49.0625,37.4375,-1.875,31.5,-6.375,-14.5,-0.5208954187124529,-0.550376610092593,-0.4808547115791779,0.4410581550991545,101670.5,131072,0,
1594838292854475569,-897.0,162.0,-86.0,45.8125,30.875,-3.0,31.5,-6.375,-14.5,-0.5095179007708514,-0.5602987936124121,-0.4792446761922287,0.4436003956399794,101670.5,131072,0,
1594838292878118555,-902.0,131.0,-71.0,45.6875,27.25,-5.375,31.75,-5.6875,-12.875,-0.5023707396305069,-0.5659071191658439,-0.47850645106344003,0.4454260305945134,101670.5,131072,0,
1594838292901864496,-905.0,85.0,-79.0,48.8125,25.4375,-8.3125,31.75,-5.6875,-12.875,-0.4905382697773049,-0.5748276004432821,-0.47625608051167234,0.4495837868831191,101670.5,131072,0,
1594838292927321585,-908.0,102.0,-139.0,47.375,24.25,-6.5,32.875,-6.375,-11.6875,-0.4835703030160061,-0.5800036084262408,-0.47520868096461233,0.45158862451286497,101670.5,131072,0,
1594838292951343444,-911.0,75.0,-91.0,49.0,20.1875,-3.75,32.875,-6.375,-11.6875,-0.4768040313452276,-0.5852018756449107,-0.47356918576646456,0.4537939033604413,101670.5,131072,0,
1594838292975324483,-929.0,92.0,-91.0,51.4375,19.125,-2.1875,31.5,-6.375,-12.0625,-0.4659535876161307,-0.5938253148961666,-0.4693716385601317,0.45820193636812856,101670.5,131072,0,
1594838293005946017,-903.0,111.0,-96.0,47.625,18.9375,-4.5,31.5,-7.5,-11.5625,-0.4548853317210483,-0.6020989933487376,-0.4650779857392175,0.46288076690895347,101670.5,131072,0,
1594838293030635814,-903.0,80.0,-120.0,46.0,19.875,-7.1875,31.5,-7.5,-11.5625,-0.44811769911372706,-0.6064420400972477,-0.4636815799737108,0.4652074506462582,101670.5,131072,0,
1594838293055664045,-893.0,58.0,-135.0,44.6875,20.75,-7.3125,31.75,-7.0625,-10.6875,-0.4372547639404967,-0.6136459235982348,-0.46081427523042295,0.4689319306748794,101670.5,131072,0,
1594838293080945738,-938.0,86.0,-145.0,44.5625,20.4375,-8.4375,31.75,-7.0625,-10.6875,-0.43005335047109683,-0.6182245794666108,-0.45928916580967977,0.47106894109224035,101670.5,131072,0,
1594838293105161013,-915.0,80.0,-165.0,44.625,19.0,-9.0625,31.75,-8.0625,-8.875,-0.41857817220571003,-0.6253648224583997,-0.4558095348545119,0.4753407414899489,101670.5,131072,0,
1594838293131060511,-928.0,26.0,-155.0,45.25,12.8125,-11.0625,31.75,-8.0625,-8.875,-0.4090831322231589,-0.6296689717858931,-0.45492391351217265,0.47876111978245983,101670.5,131072,0,
1594838293155922682,-937.0,-6.0,-148.0,49.0625,9.25,-10.6875,31.5,-7.75,-8.5,-0.4006229621159617,-0.6347469235231569,-0.44963274861491315,0.48417762926050034,101670.5,131072,0,
1594838293180977168,-946.0,21.0,-153.0,53.0,5.4375,-7.875,31.5,-7.75,-8.5,-0.4041195976214912,-0.6350277295957788,-0.44438579738449824,0.48574519714107106,101671.75,131072,0,
1594838293206058858,-954.0,13.0,-163.0,51.5625,2.8125,-6.5,31.6875,-7.75,-7.6875,-0.38316893826171045,-0.6430500053401371,-0.4401743202840802,0.4958979967149406,101671.75,131072,0,
1594838293231023577,-947.0,-9.0,-184.0,53.0,-3.3125,-4.1875,31.6875,-7.75,-7.6875,-0.37421397754165053,-0.6466803281770979,-0.4339685826653295,0.5034279704393302,101671.75,131072,0,
1594838293255842156,-945.0,-9.0,-202.0,53.8125,-8.8125,-1.4375,31.375,-6.5625,-7.25,-0.3689530319559447,-0.6491620261180194,-0.42870572315278005,0.5085997709328184,101671.75,131072,0,
1594838293280857175,-958.0,-7.0,-182.0,56.875,-18.6875,1.1875,31.375,-6.5625,-7.25,-0.36169116348732383,-0.6520328551358556,-0.4195519841059507,0.5176956545223558,101671.75,131072,0,
1594838293306747160,-970.0,10.0,-207.0,56.625,-26.4375,4.0,32.0625,-8.5,-6.6875,-0.3559630410303184,-0.6545520665310587,-0.4110176814640199,0.5252774230293072,101671.75,131072,0,
1594838293332947102,-962.0,-4.0,-233.0,54.6875,-32.3125,4.9375,32.0625,-8.5,-6.6875,-0.35089032767396106,-0.6556381805311688,-0.39996248343146057,0.5357654020389685,101671.75,131072,0,
1594838293357922817,-924.0,-100.0,-217.0,50.4375,-42.1875,7.875,30.5625,-8.5,-6.75,-0.34747659620249916,-0.6562565189477026,-0.3906899160885644,0.5440117516165247,101671.75,131072,0,
1594838293383787041,-954.0,21.0,-111.0,52.75,-42.4375,5.9375,30.5625,-8.5,-6.75,-0.343809204913504,-0.6555140885444759,-0.37859905877480293,0.5556611044794142,101671.75,131072,0,
1594838293409669011,-938.0,23.0,-123.0,51.6875,-44.6875,4.875,31.75,-8.5,-7.5625,-0.3407637343901986,-0.6550378644950047,-0.36987788472230043,0.5639111843150716,101671.75,131072,0,
1594838293435670592,-956.0,52.0,-104.0,46.4375,-46.75,2.25,31.75,-8.5,-7.5625,-0.3377156305269007,-0.6524814911137843,-0.35877326517931,0.5757584570323974,101671.75,131072,0,
1594838293461276796,-962.0,25.0,-73.0,41.0,-48.375,-0.6875,31.75,-8.5,-7.5625,-0.33465995877912635,-0.6489339197044813,-0.34833200524393104,0.5878369620648852,101671.75,131072,0,
1594838293486364340,-939.0,-13.0,-60.0,40.375,-50.125,-2.25,31.0625,-9.5625,-9.5,-0.3328221758682714,-0.6460522155814511,-0.34161117152663034,0.5959427333903909,101671.75,131072,0,
1594838293511887580,-941.0,-11.0,-32.0,43.5,-52.125,-4.375,31.0625,-9.5625,-9.5,-0.32775673902837993,-0.6420247928937669,-0.3297708865866549,0.6096153276378881,101671.75,131072,0,
1594838293537889572,-959.0,-23.0,-4.0,40.25,-52.9375,-5.75,30.25,-10.5625,-9.5625,-0.32550618514955004,-0.638499944280788,-0.32318680861932636,0.6179917728556523,101671.75,131072,0,
1594838293563313271,-945.0,-11.0,19.0,36.75,-52.4375,-5.1875,30.25,-10.5625,-9.5625,-0.3236761921048078,-0.6348399159121452,-0.3167790754335192,0.6259896334578368,101673.75,131072,0,
1594838293588118104,-954.0,-27.0,28.0,33.1875,-52.5,-6.875,29.5625,-10.25,-11.5625,-0.32165144087372555,-0.6286546187854598,-0.3083459353499168,0.6373825421336462,101673.75,131072,0,
1594838293613848308,-974.0,-39.0,32.0,34.3125,-53.4375,-7.8125,28.5,-10.1875,-10.875,-0.3173239223145063,-0.6225628020019165,-0.2987691093920962,0.6499677724037656,101673.75,131072,0,
1594838293648373296,-973.0,-27.0,23.0,32.25,-57.1875,-6.875,28.5,-10.1875,-10.875,-0.3147520945727378,-0.6154663800022276,-0.28997230973726534,0.6618521841277426,101673.75,131072,0,
1594838293681443506,-964.0,1.0,24.0,23.75,-58.125,-7.625,28.875,-11.25,-12.5,-0.31188518401145066,-0.6049718089865946,-0.2782552943068891,0.6777246738284046,101673.75,131072,0,
1594838293713881492,-969.0,-42.0,68.0,18.5625,-59.875,-5.625,28.5,-10.875,-15.0,-0.3123108085918347,-0.5987432152210082,-0.2734321716809497,0.6849842104409148,101673.75,131072,0,
1594838293747983236,-949.0,-28.0,103.0,18.25,-67.1875,0.4375,28.5,-10.875,-15.0,-0.31451388950393644,-0.5854487149469743,-0.26251198112874646,0.6995843589159945,101673.75,131072,0,
1594838293780218963,-956.0,37.0,74.0,15.625,-76.5,2.3125,27.5,-11.25,-15.0,-0.31725250120103715,-0.5698704508876652,-0.2496273047157064,0.7157406851836404,101673.75,131072,0,
