,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,
1594830983536928822,-15.0,-63.0,954.0,-0.1875,0.0,0.125,-22.875,33.1875,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983550656921,-15.0,-65.0,955.0,0.125,0.0,0.0625,-22.875,33.1875,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983564655044,-15.0,-64.0,955.0,0.0625,-0.0625,0.0,-22.875,33.1875,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983579796830,-14.0,-66.0,953.0,0.125,-0.125,0.0,-22.875,33.1875,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983594797141,-16.0,-65.0,952.0,0.0,-0.0625,0.0,-23.5625,31.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983610048238,-17.0,-65.0,951.0,0.3125,-0.25,0.0,-23.5625,31.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983624952375,-17.0,-65.0,956.0,-0.125,-0.125,-0.0625,-23.5625,31.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983640691397,-14.0,-67.0,956.0,0.0,-0.1875,0.0,-24.375,31.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983654641260,-15.0,-65.0,955.0,-0.0625,0.1875,0.0625,-24.375,31.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101722.5,
1594830983669897721,-15.0,-64.0,954.0,-0.125,0.125,0.125,-24.375,31.75,-54.75,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983684010475,-15.0,-65.0,955.0,15.9375,0.1875,-0.0625,-23.25,32.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983703878229,-13.0,-64.0,955.0,0.0,0.1875,-0.0625,-23.25,32.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983724248308,-13.0,-64.0,953.0,0.0625,0.0,0.0,-23.25,32.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983741081060,-14.0,-64.0,952.0,0.0,0.0,0.125,-23.5625,32.0625,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983755378989,-15.0,-66.0,951.0,0.125,0.0625,0.125,-23.5625,32.0625,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983769666307,-16.0,-66.0,956.0,0.0625,-0.25,0.0,-23.5625,32.0625,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983784146118,-12.0,-65.0,955.0,0.125,0.0,0.0625,-23.5625,32.0625,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983797901755,-14.0,-63.0,953.0,0.1875,0.1875,0.125,-23.5625,32.0625,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983813366485,-13.0,-62.0,953.0,0.0,0.125,0.0625,-23.5625,32.0625,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983827333040,-15.0,-65.0,954.0,0.25,0.0625,0.125,-22.875,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983843336109,-14.0,-66.0,954.0,-0.125,0.0,-0.0625,-22.875,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983857830644,-14.0,-66.0,954.0,0.0,-0.0625,0.125,-22.875,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983872697222,-15.0,-63.0,957.0,0.0625,0.0625,0.0,-22.875,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983890902908,-16.0,-64.0,953.0,-0.0625,0.0,0.125,-23.25,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983905559328,-16.0,-63.0,952.0,0.0625,-0.1875,0.0625,-23.25,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983920980878,-17.0,-66.0,953.0,0.0,-0.0625,0.0,-23.25,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983937369458,-16.0,-63.0,954.0,0.0625,0.0,-0.0625,-23.25,31.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983956369774,-14.0,-66.0,950.0,0.0625,-0.125,0.0,-23.25,31.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983973395356,-15.0,-64.0,956.0,-0.0625,-0.1875,0.0,-23.25,31.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830983987095482,-14.0,-64.0,957.0,-0.1875,0.125,0.0625,-22.875,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830984000774512,-14.0,-62.0,951.0,0.0,-0.125,-0.0625,-22.875,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830984013843022,-15.0,-64.0,953.0,0.125,-0.0625,-0.125,-22.875,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830984026720772,-17.0,-66.0,957.0,0.1875,-0.125,0.0625,-22.875,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830984041191220,-15.0,-65.0,955.0,0.25,-0.125,-0.0625,-23.5625,31.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101721.0,
1594830984054592723,-15.0,-64.0,953.0,0.1875,0.0625,-0.125,-23.5625,31.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984068597558,-14.0,-64.0,955.0,0.0,-0.0625,0.0,-23.5625,31.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984082980296,-15.0,-63.0,952.0,0.0,-0.1875,0.0,-22.5625,33.1875,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984097849339,-14.0,-64.0,956.0,0.0,-0.1875,0.0,-22.5625,33.1875,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984112658340,-14.0,-65.0,951.0,0.0625,-0.25,-0.0625,-22.5625,33.1875,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984126335795,-17.0,-66.0,954.0,0.0625,0.0,-0.0625,-22.5625,33.1875,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984140077755,-18.0,-64.0,955.0,0.125,0.0,-0.0625,-23.5625,32.0625,-55.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984153228179,-15.0,-64.0,955.0,0.125,-0.0625,0.0625,-23.5625,32.0625,-55.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984166693200,-15.0,-64.0,954.0,0.0,-0.25,-0.125,-23.5625,32.0625,-55.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984180804583,-14.0,-64.0,955.0,0.125,-0.25,0.0,-22.875,32.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984200637719,-15.0,-65.0,954.0,0.0625,-0.25,0.0,-22.875,32.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984215836519,-15.0,-65.0,952.0,0.0,0.0625,0.0625,-22.875,32.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984235325577,-14.0,-66.0,956.0,0.125,0.0625,0.0625,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984254596073,-14.0,-65.0,953.0,0.125,-0.125,0.0,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984271236282,-17.0,-66.0,956.0,0.0,0.0,-0.0625,-23.25,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984287307815,-15.0,-63.0,956.0,0.0,-0.0625,0.0,-23.25,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984308449613,-14.0,-64.0,952.0,0.0,0.0625,0.0,-23.25,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984323872153,-15.0,-65.0,955.0,-0.0625,-0.0625,0.0,-23.25,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984338865066,-14.0,-64.0,953.0,-0.125,-0.1875,-0.0625,-23.25,32.0625,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984353505093,-15.0,-65.0,953.0,0.1875,-0.125,0.0,-23.25,32.0625,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984368803974,-15.0,-63.0,952.0,0.0625,-0.0625,0.0,-23.25,32.0625,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984388225012,-15.0,-63.0,950.0,0.0,-0.1875,0.0,-23.5625,32.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984404949406,-16.0,-64.0,953.0,-0.1875,-0.0625,0.0,-23.5625,32.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984419736821,-13.0,-64.0,954.0,-0.125,0.0,-0.125,-23.5625,32.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830984434813222,-16.0,-64.0,955.0,-0.0625,0.1875,-0.125,-22.5625,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984449713303,-16.0,-64.0,955.0,0.0625,0.25,-0.0625,-22.5625,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984464051025,-17.0,-64.0,953.0,-0.0625,-0.125,-0.0625,-22.5625,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984481141575,-14.0,-65.0,954.0,-0.25,-0.3125,0.0,-23.25,32.75,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984496685916,-13.0,-64.0,954.0,0.0,0.0,-0.0625,-23.25,32.75,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984512135394,-14.0,-64.0,955.0,0.0,0.0625,0.0,-23.25,32.75,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984527575195,-14.0,-65.0,955.0,0.0,0.1875,0.0,-23.25,32.75,-53.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984543183002,-14.0,-64.0,952.0,-0.0625,0.125,0.0625,-24.0,32.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984557826642,-15.0,-64.0,952.0,-0.375,0.1875,-0.0625,-24.0,32.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984572591262,-16.0,-65.0,952.0,-0.0625,0.25,0.0,-24.0,32.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984587658059,-14.0,-64.0,953.0,0.125,0.0625,-0.0625,-22.875,32.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984602917904,-15.0,-64.0,956.0,-0.0625,-0.1875,0.0625,-22.875,32.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984616282602,-15.0,-65.0,952.0,-0.0625,0.125,-0.0625,-22.875,32.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984629633439,-16.0,-64.0,952.0,-0.3125,0.1875,-0.0625,-22.875,32.375,-55.5,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984642797446,-15.0,-64.0,956.0,-0.25,0.0625,0.0625,-24.0,32.0625,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984655856043,-16.0,-66.0,951.0,0.125,-0.125,-0.0625,-24.0,32.0625,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984669134930,-15.0,-62.0,954.0,-0.0625,0.0625,-0.0625,-24.0,32.0625,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984688900571,-12.0,-64.0,953.0,-0.0625,0.125,0.0,-24.0,32.0625,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984702601541,-16.0,-64.0,955.0,0.0625,-0.0625,-0.125,-23.5625,32.0625,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984717047675,-15.0,-64.0,952.0,-0.125,0.0625,0.0,-23.5625,32.0625,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984731038515,-14.0,-63.0,955.0,-0.1875,0.0,-0.125,-23.5625,32.0625,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984745169621,-14.0,-63.0,955.0,-0.25,0.125,-0.0625,-22.875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984759536810,-15.0,-67.0,954.0,-0.125,0.0,-0.0625,-22.875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984773118554,-15.0,-63.0,953.0,-0.1875,-0.125,-0.0625,-22.875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984787572158,-14.0,-65.0,954.0,-0.125,-0.125,-0.0625,-22.875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984800823247,-16.0,-65.0,952.0,-0.0625,-0.125,0.0625,-23.25,32.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.5,
1594830984813914202,-14.0,-66.0,953.0,0.1875,0.125,-0.125,-23.25,32.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984827602673,-13.0,-66.0,953.0,0.1875,0.125,-0.125,-23.25,32.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984841099205,-15.0,-64.0,953.0,0.125,0.25,0.0,-22.1875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984854094341,-17.0,-64.0,953.0,0.0625,0.0625,-0.125,-22.1875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984867513229,-14.0,-61.0,955.0,-0.25,-0.125,-0.125,-22.1875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984880760329,-15.0,-64.0,955.0,0.125,0.0,-0.0625,-22.1875,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984893763903,-15.0,-64.0,953.0,0.0625,0.25,-0.0625,-22.875,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984908712685,-14.0,-65.0,952.0,0.1875,0.0625,0.125,-22.875,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984922116219,-16.0,-62.0,951.0,0.0625,0.125,0.0,-22.875,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984935580054,-16.0,-65.0,952.0,0.125,0.0,0.125,-22.875,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984949112037,-17.0,-63.0,955.0,-0.0625,0.0,-0.125,-23.25,32.75,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984962606017,-14.0,-64.0,955.0,0.0625,0.0,0.0625,-23.25,32.75,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984975887647,-15.0,-64.0,954.0,0.0,0.25,0.0625,-23.25,32.75,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830984989433331,-15.0,-63.0,956.0,0.0625,-0.125,0.125,-23.25,32.75,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985002747528,-15.0,-64.0,955.0,-0.0625,0.0,0.0,-23.25,32.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985016242196,-14.0,-65.0,952.0,0.0,-0.125,0.0,-23.25,32.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985029345901,-16.0,-64.0,955.0,0.0,-0.0625,0.125,-23.25,32.375,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985042540794,-16.0,-66.0,955.0,0.125,0.0625,0.0625,-23.25,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985055678148,-13.0,-63.0,953.0,-0.0625,-0.125,0.0,-23.25,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985069042844,-15.0,-63.0,951.0,-0.125,0.0,0.0,-23.25,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985082813768,-15.0,-63.0,957.0,0.1875,0.125,-0.0625,-23.25,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985098288476,-12.0,-62.0,956.0,0.1875,-0.0625,0.0,-23.25,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985112791774,-13.0,-65.0,955.0,0.0625,-0.125,0.0,-23.25,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985127407342,-15.0,-65.0,956.0,-0.1875,0.0625,0.125,-23.25,31.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985141388689,-15.0,-63.0,955.0,0.1875,0.0,0.0625,-23.5625,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985156609982,-14.0,-63.0,951.0,-0.1875,0.0625,0.0,-23.5625,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985171280503,-15.0,-63.0,955.0,0.0,-0.0625,0.0,-23.5625,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101725.0,
1594830985185703736,-15.0,-65.0,953.0,0.0,-0.0625,0.0625,-23.5625,32.375,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985200847193,-18.0,-63.0,953.0,0.0625,0.25,0.0,-23.25,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985215916660,-16.0,-63.0,953.0,0.0625,-0.0625,-0.0625,-23.25,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985229973405,-14.0,-62.0,953.0,0.125,0.125,-0.125,-23.25,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985243954590,-14.0,-64.0,955.0,0.125,0.125,0.0625,-22.5625,32.375,-56.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985258620887,-17.0,-62.0,952.0,0.1875,0.375,0.0,-22.5625,32.375,-56.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985273574515,-16.0,-65.0,958.0,0.0,0.0625,0.0625,-22.5625,32.375,-56.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985287974961,-16.0,-66.0,954.0,-0.1875,0.0,0.0,-22.5625,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985302544989,-12.0,-65.0,956.0,-0.125,0.0625,0.0,-22.5625,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985317029424,-15.0,-65.0,955.0,0.0625,0.1875,-0.0625,-22.5625,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985331609295,-17.0,-64.0,954.0,0.0,0.0625,0.125,-22.5625,32.375,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985345439799,-14.0,-65.0,955.0,0.0,0.125,-0.0625,-24.0,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985358793608,-14.0,-63.0,951.0,0.0625,0.0,0.0,-24.0,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985372480641,-15.0,-66.0,955.0,-0.125,0.1875,0.0625,-24.0,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985386044934,-14.0,-63.0,952.0,-0.0625,0.0625,0.0625,-24.0,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985399651263,-14.0,-63.0,953.0,0.0,0.0,0.0,-22.5625,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985413802547,-16.0,-67.0,955.0,0.0625,0.1875,0.0625,-22.5625,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985429529817,-16.0,-63.0,957.0,0.125,0.0,0.0,-22.5625,32.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985444124335,-15.0,-64.0,953.0,0.1875,0.1875,-0.0625,-23.5625,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985458436521,-15.0,-64.0,954.0,0.1875,0.1875,-0.0625,-23.5625,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985473153522,-14.0,-65.0,950.0,-0.0625,-0.0625,0.0625,-23.5625,31.75,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985487252134,-13.0,-65.0,959.0,-0.0625,0.0625,-0.0625,-23.5625,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985501253495,-14.0,-63.0,952.0,-0.0625,0.0625,-0.0625,-23.5625,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985516824062,-17.0,-64.0,954.0,0.125,0.0,0.0,-23.5625,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985531568589,-14.0,-65.0,954.0,0.0,-0.125,0.0,-23.5625,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985545878922,-14.0,-62.0,955.0,0.125,-0.0625,0.0,-22.875,32.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101724.0,
1594830985560379510,-17.0,-66.0,954.0,-0.0625,-0.0625,-0.0625,-22.875,32.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985574893685,-15.0,-65.0,953.0,0.0,-0.1875,0.0625,-22.875,32.75,-55.0625,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985594935354,-16.0,-63.0,957.0,0.0625,-0.25,-0.125,-23.25,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985609275576,-15.0,-65.0,954.0,-0.0625,-0.125,0.25,-23.25,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985623770147,-15.0,-65.0,955.0,0.0625,0.0625,0.0625,-23.25,31.75,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985638065621,-15.0,-65.0,955.0,0.0,0.0,0.0,-23.25,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985652399713,-14.0,-66.0,953.0,0.3125,0.3125,0.0625,-23.25,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985666305312,-14.0,-65.0,955.0,0.125,-0.125,0.0,-23.25,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985680752013,-14.0,-65.0,951.0,0.0,-0.0625,0.125,-23.25,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985695797563,-16.0,-65.0,954.0,0.0,0.0625,0.0,-22.875,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985710419994,-15.0,-64.0,957.0,0.0,-0.0625,0.0625,-22.875,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985724696484,-15.0,-64.0,955.0,0.125,-0.25,0.125,-22.875,32.0625,-54.6875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985739626459,-17.0,-66.0,954.0,0.0625,0.25,0.0,-22.875,33.1875,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985755118997,-15.0,-64.0,951.0,-0.125,0.0,0.0625,-22.875,33.1875,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985768287238,-17.0,-64.0,956.0,0.0625,-0.1875,0.0625,-22.875,33.1875,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985781889799,-15.0,-64.0,950.0,-0.0625,0.1875,0.125,-22.875,33.1875,-53.875,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985796199216,-14.0,-65.0,957.0,-0.1875,0.0,0.0625,-23.5625,32.0625,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
1594830985810904539,-15.0,-64.0,954.0,-0.0625,0.0625,0.0625,-23.5625,32.0625,-54.25,0.9993701013125428,-0.03539969822653444,0.002502392460841227,0.0,101719.0,
