,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,0x6f61,
Timestamp (ns),Accel_x (mg), Accel_y (mg), Accel_z (mg),Gyro_x (deg/s), Gyro_y (deg/s), Gyro_z (deg/s),Mag_x (uT), Mag_y (uT), Mag_z (uT),Quat_w, Quat_x, Quat_y, Quat_z,Pressure (Pa),Range to 0x6a25 (mm),RSS to 0x6a25 (dB),
1594840127807576770,23.0,-63.0,964.0,0.0625,0.0625,-0.125,24.75,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840127831096883,22.0,-64.0,961.0,0.0,-0.1875,0.0,25.0625,11.25,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840127856608869,25.0,-61.0,965.0,0.3125,-0.125,-0.0625,25.0625,11.25,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840127881670160,22.0,-65.0,962.0,-0.25,-0.0625,0.0,24.75,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840127907049637,24.0,-66.0,962.0,-0.0625,0.0625,0.0,24.75,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840127931576723,22.0,-63.0,959.0,-0.0625,0.125,0.0625,24.75,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840127955024582,20.0,-65.0,964.0,-0.0625,-0.125,-0.0625,25.875,9.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840127981014646,22.0,-64.0,960.0,-0.0625,-0.25,-0.0625,25.875,9.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128006232621,23.0,-63.0,961.0,-0.0625,0.0625,0.0,25.0625,10.875,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128036405176,21.0,-63.0,962.0,0.0,0.0625,-0.0625,24.75,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128062615015,22.0,-61.0,961.0,0.1875,0.0,-0.0625,24.75,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128087256292,22.0,-65.0,962.0,0.0625,0.0625,0.0,25.5,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128112177943,23.0,-62.0,958.0,0.0,0.0625,0.0625,25.5,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128137608785,22.0,-64.0,965.0,-0.1875,-0.125,0.0625,25.5,11.25,-71.375,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128162957920,21.0,-64.0,958.0,-0.375,-0.1875,-0.0625,25.5,11.25,-71.375,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128188623965,22.0,-62.0,961.0,0.0,-0.125,0.0625,24.75,10.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128214425772,23.0,-63.0,960.0,0.125,0.125,-0.0625,24.75,10.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128239604544,22.0,-64.0,960.0,-0.1875,0.0625,0.0,25.0625,10.1875,-73.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128265774361,23.0,-63.0,959.0,-0.125,0.25,-0.125,25.0625,10.1875,-73.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128291736331,21.0,-62.0,965.0,0.0,0.0625,0.0,25.0625,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128315959484,23.0,-64.0,958.0,-0.1875,0.1875,-0.0625,25.0625,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128340336422,22.0,-66.0,961.0,-0.125,0.125,-0.125,25.5,10.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128365533244,22.0,-63.0,959.0,0.125,0.0,-0.0625,25.5,10.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128390886582,25.0,-64.0,962.0,0.0,0.1875,-0.0625,25.0625,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128421787896,23.0,-64.0,960.0,0.125,0.125,-0.0625,25.0625,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128449472050,22.0,-65.0,960.0,-0.1875,0.0625,-0.0625,25.0625,11.6875,-70.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128475044185,23.0,-62.0,959.0,-0.0625,-0.125,-15.9375,25.0625,11.6875,-70.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128500858127,22.0,-64.0,962.0,0.25,-0.25,0.0,25.875,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101683.25,131072,0,
1594840128526975498,22.0,-63.0,961.0,0.0,0.125,0.0625,25.875,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128552319039,23.0,-61.0,959.0,0.125,-0.0625,0.0625,24.375,9.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128577982307,24.0,-63.0,962.0,0.0,-0.125,-0.125,24.375,9.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,1048576,0,
1594840128602724071,22.0,-66.0,961.0,-0.125,0.0,-0.0625,24.375,10.875,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128628961675,24.0,-64.0,962.0,0.0625,-0.1875,0.125,24.375,10.875,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128659727396,23.0,-62.0,961.0,0.0625,0.0,0.0625,24.75,10.875,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128686830636,24.0,-63.0,962.0,-0.1875,0.0,-0.0625,24.75,10.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128711836076,22.0,-63.0,959.0,-0.1875,0.1875,0.0,24.75,10.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128737083633,22.0,-62.0,961.0,0.125,-0.1875,0.1875,25.5,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128763286682,24.0,-62.0,961.0,0.0,-0.25,-0.0625,25.5,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128787928714,22.0,-63.0,962.0,0.0625,0.0,0.0625,24.75,10.5625,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128813743875,22.0,-61.0,959.0,-0.0625,-0.1875,0.125,24.75,10.5625,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128839140133,23.0,-61.0,964.0,0.0625,0.0,-0.125,26.1875,10.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128864300298,21.0,-65.0,961.0,0.0,0.125,0.0,26.1875,10.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101682.5,131072,0,
1594840128889977232,21.0,-65.0,961.0,-0.4375,0.0,0.125,24.75,10.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840128915044446,22.0,-64.0,961.0,-0.0625,-0.0625,0.125,24.75,10.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840128940172399,23.0,-62.0,962.0,0.0,0.0625,-0.0625,24.375,10.875,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840128963025095,23.0,-62.0,961.0,-0.0625,-0.1875,0.125,24.375,10.875,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840128991844567,22.0,-65.0,961.0,-0.0625,-0.1875,0.125,25.0625,10.5625,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129016051025,22.0,-63.0,961.0,-0.0625,0.1875,0.0,25.0625,10.5625,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129040939849,23.0,-64.0,962.0,-0.0625,-0.125,0.0,24.375,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129065501263,22.0,-62.0,959.0,-0.125,-0.125,0.0,24.375,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129090363162,21.0,-63.0,964.0,0.1875,0.125,0.125,24.375,10.875,-71.375,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129114538881,23.0,-63.0,960.0,0.0625,-0.0625,0.0,24.375,10.875,-71.375,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129139934698,22.0,-60.0,960.0,-0.0625,-0.125,-0.0625,24.75,10.5625,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129164045042,21.0,-63.0,961.0,0.1875,-0.125,0.1875,24.75,10.5625,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129189271985,25.0,-64.0,961.0,-0.0625,0.0625,0.0,24.75,10.875,-72.5625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129212973861,22.0,-61.0,957.0,0.25,-0.0625,0.0,24.75,10.875,-72.5625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129237839783,24.0,-65.0,961.0,-0.0625,0.125,0.0,25.5,10.875,-72.5625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129262846179,25.0,-64.0,960.0,0.0,0.125,0.0,25.5,10.875,-72.5625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840129286882397,22.0,-61.0,965.0,0.125,-0.0625,0.0,24.75,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129310697270,22.0,-63.0,962.0,0.0625,-0.0625,0.0625,24.75,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129336965703,23.0,-64.0,962.0,0.0,-0.125,-0.0625,24.0,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129363044185,23.0,-63.0,961.0,0.0,-0.1875,0.0,24.0,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129388776748,22.0,-64.0,963.0,0.0,-0.125,0.0,24.0,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129414935771,22.0,-64.0,962.0,0.0,-0.0625,0.0,24.75,11.25,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129440014803,22.0,-60.0,961.0,0.0625,-0.0625,0.0625,24.75,11.25,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129465353786,23.0,-65.0,962.0,0.0,0.0625,0.0625,25.0625,10.5625,-71.375,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129490514575,21.0,-64.0,961.0,0.0625,0.0625,0.0,25.0625,10.5625,-71.375,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129516353784,22.0,-63.0,959.0,0.0,0.0,0.0625,24.375,10.5625,-70.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129541280489,22.0,-64.0,961.0,0.0625,0.0,0.125,24.375,10.5625,-70.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129565503453,22.0,-62.0,962.0,0.0625,0.0,0.0625,24.75,10.5625,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129591128030,22.0,-60.0,962.0,-0.125,0.125,0.0625,24.75,10.5625,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129615867371,23.0,-64.0,961.0,-0.0625,-0.0625,0.0625,25.0625,10.5625,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129641234150,24.0,-62.0,960.0,0.0,0.0625,0.0625,25.0625,10.5625,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840129666849922,23.0,-63.0,963.0,0.0625,0.125,0.0,25.5,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129691953886,24.0,-62.0,962.0,0.25,0.125,0.0,25.5,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129718468444,22.0,-64.0,961.0,0.125,0.0625,0.0,24.75,10.875,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129745027917,22.0,-63.0,962.0,0.0,-0.0625,-0.0625,24.375,10.875,-70.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129768253512,22.0,-62.0,963.0,0.0625,0.125,0.0,24.375,10.875,-70.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129792493158,24.0,-65.0,961.0,-0.1875,-0.0625,0.0625,24.375,10.875,-70.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129815277722,24.0,-62.0,962.0,0.0,0.1875,0.0,24.75,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129838078080,23.0,-64.0,963.0,-0.0625,-0.125,0.0,24.75,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129862036313,23.0,-62.0,961.0,0.0,-0.0625,0.0625,25.0625,10.1875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129889336040,24.0,-64.0,961.0,0.0625,0.0625,0.0,25.0625,10.1875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129920944906,22.0,-63.0,958.0,-0.125,0.1875,0.0625,24.0,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129952652373,22.0,-64.0,961.0,-0.125,-0.125,0.0625,25.0625,10.875,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840129986098874,23.0,-63.0,961.0,-0.125,-0.25,0.0,25.0625,10.875,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840130018305992,22.0,-62.0,962.0,0.0625,-0.0625,-0.0625,25.5,10.1875,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101681.5,131072,0,
1594840130052150897,22.0,-63.0,962.0,-0.0625,0.0,0.0,24.75,11.25,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130085017838,22.0,-63.0,961.0,-0.0625,0.1875,0.0,24.75,11.25,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130119964196,23.0,-66.0,961.0,0.0625,0.1875,-0.0625,25.0625,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130152470493,22.0,-65.0,962.0,0.125,-0.3125,0.0625,25.0625,10.1875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130184898409,25.0,-63.0,959.0,0.125,0.125,0.0,25.0625,10.1875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130217408174,25.0,-63.0,959.0,0.1875,0.0,0.125,25.5,10.5625,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130251185766,22.0,-62.0,961.0,0.0,0.0625,0.0625,24.75,10.1875,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130284304313,21.0,-64.0,963.0,0.125,0.0,0.0,24.75,10.1875,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130318463452,23.0,-63.0,959.0,0.0625,-0.0625,0.0,25.5,10.875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130357283951,22.0,-60.0,960.0,0.125,0.0,0.0,24.0,11.6875,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130388767160,23.0,-62.0,962.0,0.1875,0.125,0.0,24.75,11.25,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101678.25,131072,0,
1594840130421992280,24.0,-65.0,961.0,-0.0625,-0.0625,0.0,24.75,11.25,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130453341488,23.0,-62.0,965.0,0.0,0.25,0.0,24.375,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130484562221,22.0,-67.0,962.0,0.0,0.0,-0.0625,24.375,11.25,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130520987024,23.0,-65.0,961.0,-0.0625,0.0,0.125,24.75,10.1875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130554742306,22.0,-64.0,964.0,-0.0625,0.0625,0.0,24.75,10.5625,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130588823739,25.0,-64.0,961.0,0.0625,-0.25,0.1875,25.0625,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130620784498,22.0,-62.0,960.0,0.0625,0.1875,0.0625,25.0625,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130653917616,23.0,-63.0,961.0,0.0625,-0.0625,0.0625,25.5,11.25,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130686920853,24.0,-62.0,961.0,0.125,-0.1875,-0.0625,25.5,10.5625,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130722414652,25.0,-63.0,962.0,0.0,0.0,0.0625,25.5,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130751293968,22.0,-63.0,959.0,0.125,0.1875,0.125,25.875,10.5625,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130776484516,25.0,-63.0,961.0,-0.0625,-0.0625,0.0625,25.875,10.5625,-72.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.5,131072,0,
1594840130801168171,22.0,-60.0,961.0,0.0625,-0.125,0.0625,24.375,10.5625,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840130827901895,25.0,-62.0,961.0,0.0625,0.0,0.0,24.375,10.5625,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840130853377545,22.0,-62.0,961.0,0.1875,-0.0625,-0.0625,25.0625,11.6875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840130878551396,23.0,-63.0,961.0,0.0,0.0,0.0,25.0625,11.6875,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840130904478817,23.0,-63.0,961.0,0.25,0.1875,0.0625,24.75,11.25,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840130930915168,22.0,-63.0,957.0,0.0625,-0.0625,-0.0625,24.75,11.25,-71.5,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840130956039718,23.0,-63.0,961.0,-0.0625,-0.1875,0.0625,24.375,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840130980906656,24.0,-61.0,961.0,0.0625,-0.0625,0.0625,24.375,10.875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131006247678,23.0,-65.0,964.0,0.0625,0.0,0.0,25.0625,10.5625,-71.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131031409252,23.0,-63.0,961.0,-0.0625,-0.0625,0.0,25.0625,10.5625,-71.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131055983732,25.0,-64.0,961.0,-0.0625,-0.0625,0.125,24.0,10.1875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131080065917,22.0,-61.0,961.0,0.0,-0.0625,0.0625,24.0,10.1875,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131105220133,24.0,-63.0,960.0,0.0,-0.1875,0.0625,25.0625,9.5,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,1048576,0,
1594840131130441399,22.0,-64.0,962.0,0.0,-0.0625,0.0,25.0625,9.5,-72.25,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131155131464,22.0,-64.0,961.0,-0.125,0.125,-0.0625,25.0625,10.5625,-70.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131179821411,23.0,-62.0,960.0,0.0,0.0,-0.0625,25.0625,10.5625,-70.6875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131205419912,24.0,-62.0,962.0,0.0,0.125,-0.125,25.0625,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131230914257,22.0,-64.0,962.0,-0.0625,-0.125,-0.125,25.0625,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131260979394,23.0,-62.0,962.0,0.1875,0.0,0.0625,24.75,10.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131287199170,22.0,-65.0,959.0,0.0625,-0.0625,0.0,24.75,10.875,-73.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131312274631,23.0,-61.0,961.0,0.125,-0.125,-0.0625,24.75,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131338312416,23.0,-62.0,965.0,-0.0625,-0.125,-0.125,24.75,10.5625,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131364202548,22.0,-63.0,959.0,-0.0625,0.1875,0.0,24.375,10.875,-71.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131389679993,21.0,-62.0,958.0,0.0625,0.0625,-0.0625,24.375,10.875,-71.0625,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131414264678,22.0,-63.0,960.0,0.0,0.1875,-0.0625,24.75,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131438395889,22.0,-64.0,963.0,-0.1875,0.1875,-0.125,24.75,11.25,-71.875,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131463317834,24.0,-63.0,962.0,0.125,0.0,0.0625,23.6875,10.5625,-72.75,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131488306109,25.0,-62.0,964.0,0.0625,0.0625,0.0,23.6875,10.5625,-72.75,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
1594840131517674255,23.0,-63.0,960.0,-0.0625,0.0,0.0625,24.375,10.5625,-72.75,0.999258301630135,-0.03259247086919693,-0.020507622119944134,0.00012206917928538175,101680.75,131072,0,
